id;language_from;language_to;word_from;word_to;type
;en;es;"When choosing Vancouver vs Toronto, weather is often the first major consideration. Students who dislike freezing temperatures typically gravitate toward the west coast. The city experiences mild winters and moderate temperatures throughout the year. You can ski in the nearby mountains and walk along the ocean in the exact same week. Rain is common, especially in winter, but extreme cold is rare. Evaluating Vancouver vs Toronto weather profiles reveals a stark contrast. The eastern metropolis features four distinct seasons. You will experience cold, snowy winters and hot, humid summers. This clear seasonal contrast appeals to students who want a traditional winter experience alongside their language studies.";"Al elegir Vancouver vs Toronto, el clima suele ser la primera consideración principal. Los estudiantes que prefieren evitar las temperaturas bajo cero suelen inclinarse por la costa oeste. La ciudad experimenta inviernos suaves y temperaturas moderadas durante todo el año. Puede esquiar en las montañas cercanas y caminar junto al océano en la misma semana. La lluvia es común, especialmente en invierno, pero el frío extremo es raro. Evaluar los perfiles meteorológicos de Vancouver vs Toronto revela un contraste marcado. La metrópolis oriental presenta 4 estaciones bien definidas. Experimentará inviernos fríos y nevados, además de veranos calurosos y húmedos. Este claro contraste estacional atrae a los estudiantes que desean una experiencia de invierno tradicional junto con sus estudios de idiomas.";Text
;en;es;"Everyday language skills";"Habilidades lingüísticas para el día a día";Text
;en;es;"Accommodation choices significantly impact your daily routine while completing the english plus surfing program. Since you transport gear and travel to the beach daily, proximity matters. Students participating in this active program often prefer housing options located close to the coastline rather than deep inland. A commute longer than 45 minutes can drain the energy you need for the water. We recommend booking accommodation at least 2 months in advance during the peak summer season.";"Las opciones de alojamiento impactan de manera significativa en su rutina diaria mientras completa el programa de english plus surfing. Dado que usted transporta equipo y viaja a la playa a diario, la proximidad es importante. Los estudiantes que participan en este programa activo prefieren a menudo opciones de alojamiento situadas cerca de la costa en lugar de en el interior. Un trayecto superior a 45 minutos puede agotar la energía que necesita para el agua. Recomendamos reservar el alojamiento con al menos 2 meses de antelación durante la temporada alta de verano.";Text
;en;es;"Exam preparation";"Preparación de exámenes";Text
;en;es;"Accommodation and focus outside the classroom";"Alojamiento y concentración fuera del aula";Text
;en;es;"What to expect in the classroom";"Qué esperar en el aula";Text
;en;es;"The pathway combines intensive academic English at CEL's San Diego campus with admissions support for the partner-college stage of the journey, taught in classes that average 7 students and reach a maximum of 12. CEL is accredited by the Commission on English Language Program Accreditation (CEA) and certified by the Student and Exchange Visitor Information System (SEVIS), which means the school can issue the Form I-20 international students need to apply for an F-1 Student Visa. Admissions advisors help students assemble the documentation each partner institution requires, including transcripts, English-proficiency evidence, and statements of intent, so the move into a college program is supported rather than improvised.";"El Pathway combina inglés académico intensivo en el campus de CEL en San Diego con apoyo de admisiones para la etapa del viaje en la universidad asociada, impartido en clases que promedian 7 estudiantes y alcanzan un máximo de 12. CEL está acreditada por la Commission on English Language Program Accreditation (CEA) y certificada por el Student and Exchange Visitor Information System (SEVIS), lo cual significa que la escuela puede emitir el Formulario I-20 que los estudiantes internacionales necesitan para solicitar una visa de estudiante F-1. Los asesores de admisiones ayudan a los estudiantes a reunir la documentación que requiere cada institución asociada, incluyendo expedientes académicos, pruebas de dominio del inglés y cartas de intención, para que la transición a un programa universitario sea apoyada en lugar de improvisada.";Text
;en;es;"Students often weigh this active option against our exam preparation routes. The decision comes down to your immediate goals. If you need a specific band score on the International English Language Testing System (IELTS) or a Test of English as a Foreign Language internet-Based Test (TOEFL iBT) credential for an upcoming university deadline, a dedicated exam course takes priority. Students choosing between the english plus surfing track and English Plus Cambridge Prep typically base their choice on their timeline. Those with 6 months to study often combine both. They spend their first 3 months building fluency on the beach before dedicating their final months to intensive exam strategy.";"Los estudiantes suelen evaluar esta opción activa frente a nuestras rutas de preparación para exámenes. La decisión se reduce a sus objetivos inmediatos. Si usted necesita una puntuación específica en el International English Language Testing System (IELTS) o una credencial del Test of English as a Foreign Language internet-Based Test (TOEFL iBT) para un plazo universitario próximo, un curso específico de preparación para exámenes tiene prioridad. Los estudiantes que deciden entre la ruta de english plus surfing y la preparación English Plus Cambridge Prep basan normalmente su elección en su tiempo disponible. Aquellos con 6 meses para estudiar a menudo combinan ambas opciones. Pasan sus primeros 3 meses ganando fluidez en la playa antes de dedicar los últimos meses a una estrategia intensiva de examen.";Text
;en;es;"CEL's certificate programs in the USA combine two semesters of academic study at our San Diego campus with up to 12 months of paid work in the United States through Optional Practical Training (OPT), giving international students both a formal credential and meaningful work experience inside the U.S. economy. The program is delivered in CEL's small-class environment, with an average of 7 students and a maximum of 12 per class, and connects participants with partner colleges across the country, including Florida State University, San Diego State University, and the University of California Los Angeles (UCLA).";"Los programas de certificación de CEL en Estados Unidos combinan 2 semestres de estudio académico en el campus de San Diego con hasta 12 meses de trabajo remunerado mediante la Capacitación Práctica Opcional (OPT). Esto aporta a los estudiantes internacionales una credencial formal y experiencia laboral directa en la economía estadounidense. El programa se imparte en el entorno de clases reducidas de CEL, con una media de 7 alumnos y un límite de 12 por aula. Además, vincula a los participantes con instituciones asociadas en todo el país, como Florida State University, San Diego State University y University of California Los Angeles (UCLA).";Text
;en;es;"OPT allows international students to apply their newly acquired skills inside U.S. companies for up to 12 months once they complete a certificate or degree program. For certificate-program graduates, this is the bridge between classroom study and a real American working environment, and it is the reason many students choose the certificate route rather than studying entirely abroad. The CEL program staff guide students through the OPT application process, including timing, documentation, and employer expectations, so the transition from study to paid work is structured rather than improvised.";"El OPT permite a los estudiantes internacionales aplicar sus nuevas habilidades en empresas de EE. UU. durante un máximo de 12 meses al finalizar un programa de certificación o título. Para los graduados, este es el puente entre las aulas y un entorno laboral estadounidense real. Por eso, muchos eligen esta vía de certificación en lugar de estudiar solo en el extranjero. El personal de CEL orienta a los alumnos durante el proceso de solicitud del OPT. Revisan los plazos, la documentación y las expectativas de los empleadores para lograr una transición estructurada y nada improvisada hacia el trabajo remunerado.";Text
;en;es;"Examiners look for very specific linguistic markers when grading writing tasks. A dedicated tutor can analyze your practice essays line by line. They highlight where you lose points for vocabulary repetition or weak paragraph transitions. Getting that rapid correction is vital for jumping from a 6.0 to a 7.0 in IELTS, or pushing past a 90 on the TOEFL iBT scale. Students who need to satisfy a Designated Learning Institution (DLI) requirement in Canada or an I-20 form stipulation for studying in the USA frequently rely on this focused approach. Test formats require distinct approaches. Using private lessons to dissect reading passages allows you to read at your own speed and practice active listening strategies without classroom distractions.";"Los examinadores buscan marcadores lingüísticos muy específicos al calificar las tareas de escritura. Un tutor dedicado puede analizar sus ensayos de práctica línea por línea. Destacará dónde pierde puntos por repetición de vocabulario o transiciones de párrafo débiles. Obtener esa corrección rápida resulta vital para pasar de un 6.0 a un 7.0 en IELTS, o superar los 90 puntos en la escala del TOEFL iBT. Los estudiantes que necesitan cumplir con un requisito de una Designated Learning Institution (DLI) en Canadá o una estipulación del formulario I-20 para estudiar en EE. UU. recurren con frecuencia a este enfoque especializado. Los formatos de los exámenes requieren enfoques distintos. Utilizar las clases particulares para analizar textos de lectura le permite leer a su propio ritmo y practicar estrategias de escucha activa sin las distracciones del aula.";Text
;en;es;"Managing your daily routine and budget";"Gestión de su rutina diaria y presupuesto";Text
;en;es;"Why do 12 weeks represent the sweet spot?";"¿Por qué 12 semanas representan el tiempo ideal?";Text
;en;es;"Managing the daily commute to class";"Cómo gestionar el trayecto diario a clases";Text
;en;es;"Self-catering is a major draw for this student house. You decide what to eat and when to eat it. This freedom allows you to maintain your preferred diet. It also introduces you to Canadian grocery stores. You learn the names of local produce and cuts of meat. You might ask a store clerk for help finding a specific ingredient. These small interactions build confidence. They prove that you can handle daily life in a new country. Cooking together is a popular activity. Housemates often share dishes from their home countries. You explain your recipe in English while your roommate explains theirs. This informal practice is just as important as formal lessons. It builds fluency organically. Managing these expenses also helps you understand the true cost of studying English in the city. Budgeting forces you to read labels and compare prices.";"La posibilidad de prepararse sus propios alimentos es un gran atractivo de esta casa de estudiantes. Usted decide qué comer y cuándo hacerlo. Esta libertad le permite mantener su dieta preferida. También le presenta los supermercados canadienses. Aprende los nombres de los productos locales y los cortes de carne. Podría pedir ayuda a un empleado de la tienda para encontrar un ingrediente específico. Estas pequeñas interacciones generan confianza. Demuestran que puede manejar la vida diaria en un nuevo país. Cocinar juntos es una actividad muy popular. Los compañeros de casa suelen compartir platos de sus países de origen. Usted explica su receta en inglés mientras su compañero de habitación explica la suya. Esta práctica informal tiene el mismo peso que las lecciones formales. Desarrolla la fluidez de forma orgánica. Administrar estos gastos también le ayuda a comprender el verdadero costo de estudiar inglés en la ciudad. Hacer un presupuesto le obliga a leer etiquetas y comparar precios.";Text
;en;es;"Finding your new home in california";"Encontrar su nuevo hogar en California";Text
;en;es;"Classroom learning meets local service";"El aprendizaje en el aula se une al servicio local";Text
;en;es;"Each campus has a distinct character that shapes the daily experience. CEL San Diego sits in the Pacific Beach neighborhood three blocks from the ocean, giving students year-round Southern California weather and a regular schedule of community events. CEL Los Angeles operates from the Santa Monica beachfront business district, putting students within walking distance of the entertainment, technology, and creative industries that define the region. CEL Vancouver is downtown near Coal Harbour, a Designated Learning Institution (DLI) in one of the world's most livable cities and the only Canadian destination in our network. The USA and Canada options each come with distinct visa pathways, accent exposure, and post-graduation work permit possibilities; our admissions team helps each student match nationality, timeline, and goals to the right campus.";"Cada campus tiene un carácter distinto que moldea la experiencia diaria. CEL San Diego se ubica en el barrio de Pacific Beach, a 3 cuadras del océano, brindando a los alumnos el clima del sur de California durante todo el año y un calendario regular de eventos comunitarios. CEL Los Angeles opera desde el distrito comercial costero de Santa Mónica, situando a los estudiantes a poca distancia de las industrias del entretenimiento, la tecnología y la creatividad que definen la región. CEL Vancouver está en el centro de la ciudad, cerca de Coal Harbour. Es una Designated Learning Institution (DLI) en una de las ciudades con mejor calidad de vida del mundo y el único destino canadiense en nuestra red. Las opciones de Estados Unidos y Canadá ofrecen vías de visado particulares, exposición a diferentes acentos y posibilidades de permiso de trabajo tras la graduación. Nuestro equipo de admisiones ayuda a cada alumno a alinear su nacionalidad, plazos y metas con el campus adecuado.";Text
;en;es;"How do room assignments and shared spaces work?";"¿Cómo funcionan las asignaciones de habitaciones y los espacios compartidos?";Text
;en;es;"Is a student house budget option right for you?";"¿Es una casa de estudiantes económica adecuada para usted?";Text
;en;es;"Who benefits most from living with locals?";"¿Quién se beneficia más de vivir con residentes locales?";Text
;en;es;"Many students use english plus volunteering to build a strong extracurricular profile. North American universities look for well-rounded applicants who actively participate in their communities. If your ultimate goal is entering a graduate program in the United States or Canada, documented local service demonstrates cultural adaptability. It shows admissions officers you can handle real-world challenges outside a sheltered academic environment. Students planning a longer academic journey often pair this course with English Academic Skills to ensure they have both the formal writing abilities and the casual conversational confidence needed for daily university life.";"Muchos estudiantes utilizan el inglés más voluntariado para construir un perfil extracurricular sólido. Las universidades norteamericanas buscan candidatos completos que participen activamente en sus comunidades. Si su objetivo final es ingresar a un programa de posgrado en Estados Unidos o Canadá, el servicio local documentado demuestra adaptabilidad cultural. Esto muestra a los oficiales de admisión que usted puede manejar desafíos del mundo real fuera de un entorno académico protegido. Los estudiantes que planean un viaje académico más largo a menudo combinan este curso con English Academic Skills para asegurar que tienen tanto las habilidades formales de escritura como la confianza conversacional informal necesarias para la vida universitaria diaria.";Text
;en;es;"The CEL shared apartment premium provides the ideal balance of proximity to campus and individual freedom. Living in a self-managed space allows you to maximize your free time. After finishing your morning lessons, the afternoon is entirely yours. Many students use this flexibility to participate in unique electives. For instance, you might combine your core studies with English plus Surfing and need a place to store your gear or relax after a physically demanding session in the Pacific Ocean. A private bathroom makes cleaning up after a beach day incredibly easy. The mixed-gender apartments mean the overall living space reflects a true international community. You will meet people from dozens of countries in the common areas. This diversity accelerates your speaking confidence. You must use English to communicate with your flatmates. It works.";"El apartamento compartido premium de CEL ofrece el equilibrio ideal entre la cercanía al campus y la libertad individual. Vivir en un espacio autogestionado le permite maximizar su tiempo libre. Tras finalizar sus lecciones matutinas, la tarde es completamente suya. Muchos estudiantes aprovechan esta flexibilidad para participar en materias optativas únicas. Por ejemplo, podría combinar sus estudios principales con el programa de Inglés más Surf y necesitar un lugar para guardar su equipo o relajarse tras una sesión físicamente exigente en el Océano Pacífico. Contar con un baño privado hace que asearse después de un día de playa sea increíblemente fácil. Los apartamentos de género mixto significan que el espacio de convivencia general refleja una verdadera comunidad internacional. Conocerá a personas de decenas de países en las áreas comunes. Esta diversidad acelera su confianza al hablar. Deberá usar el inglés para comunicarse con sus compañeros de apartamento. Funciona.";Text
;en;es;"Is the english academic skills course right for me?";"¿El curso de habilidades académicas de inglés es adecuado para mí?";Text
;en;es;"Teen Language Adventure";"Aventura lingüística para adolescentes";Text
;en;es;"Shared Student Housing";"Alojamiento compartido para estudiantes";Text
;en;es;"Who should consider other housing options?";"¿Quién debería considerar otras opciones de alojamiento?";Text
;en;es;"How do private lessons support academic pathways?";"¿Cómo apoyan las clases particulares a los programas de pasarela universitaria?";Text
