id;language_from;language_to;word_from;word_to;type
;en;ko;"Maintaining energy levels is the primary challenge for new arrivals. The water demands significant physical stamina. Your first week will feel exhausting. Students typically need about 7 days to adapt to the rhythm of intensive mental focus followed by active exertion. We structure the english plus surfing schedule specifically to support this physical balance. Morning classes run efficiently to ensure you maximize your peak cognitive hours.";"에너지를 유지하는 것은 신입생들에게 가장 큰 과제입니다. 바다는 상당한 체력을 요구합니다. 첫 주에는 녹초가 될 것입니다. 집중적인 정신적 몰입과 그에 따르는 활발한 육체 활동의 리듬에 적응하려면 보통 7일 정도가 필요합니다. 저희는 이러한 신체적 균형을 뒷받침하도록 영어 및 서핑 일정을 구체적으로 구성합니다. 오전 수업은 인지 능력이 최고조에 달하는 시간을 극대화할 수 있도록 효율적으로 진행됩니다.";Text
;en;ko;"Absolutely. Many students opt for a hybrid approach to maximize their study time abroad. You might start your day with a General English group class to build fluency through peer interaction and collaborative projects. Then, you step into an individual session to target the specific errors you made earlier that morning. This combination is highly effective. It blends the social benefits of language immersion with the precision of targeted error correction. Students studying at the College of English Language often find this balance prevents them from hitting a plateau. When you combine group dynamics with private lessons, your overall progression through the CEFR levels becomes more consistent and predictable.";"물론입니다. 수많은 학생이 해외 어학연수 기간을 최대한 활용하기 위해 하이브리드 방식을 선택합니다. 하루의 시작은 동료와의 상호작용 및 협력 프로젝트를 통해 유창성을 기르는 일반 영어 그룹 수업으로 배정할 수 있습니다. 그다음 개인 세션으로 넘어가 아침 수업에서 범했던 구체적인 오류들을 교정합니다. 이 같은 결합은 대단히 효과적입니다. 언어 몰입 환경이 주는 사회적 이점과 정밀하고 표적화된 오류 교정을 조화롭게 엮어냅니다. College of English Language에서 공부하는 학생들은 이러한 균형 덕분에 실력 정체기를 겪지 않는다고 입을 모읍니다. 역동적인 그룹 수업과 개인 레슨을 결합하면 CEFR 레벨에 따른 전반적인 성장 속도가 훨씬 더 일관되고 예측 가능해집니다.";Text
;en;ko;"What can you expect from the lifestyle and urban environment?";"라이프스타일과 도시 환경에서 무엇을 기대할 수 있을까요?";Text
;en;ko;"Meeting the language level requirements";"어학 레벨 요건 충족";Text
;en;ko;"Because this housing option features shared bathrooms and communal living spaces, house rules exist to maintain harmony. Every resident must clean up their own messes immediately. If you cook, you wash your pots and pans before leaving the kitchen. Minimum age restrictions ensure a certain level of maturity among residents. Everyone must be at least 17 years old to book this accommodation. Noise curfews typically apply late at night to ensure everyone gets enough sleep. When issues arise, direct communication solves most problems. Living closely with others teaches valuable interpersonal skills that extend far beyond grammar and vocabulary.";"이 주거 옵션은 공용 욕실과 공동 생활 공간으로 구성되므로 거주자 간의 화합을 위해 하우스 규칙이 존재합니다. 모든 거주자는 자신이 어지럽힌 공간을 즉시 치워야 합니다. 요리한 후에는 주방을 떠나기 전에 냄비와 프라이팬을 씻어야 합니다. 최소 연령 제한은 거주자들 사이에 일정한 수준의 성숙도를 보장합니다. 이 숙소를 예약하려면 전원 17세 이상이어야 합니다. 모든 사람이 충분한 수면을 취할 수 있도록 심야 시간에는 소음 통금 시간이 적용됩니다. 문제가 발생했을 때 직접적인 소통이 대부분의 상황을 해결합니다. 다른 사람들과 밀접하게 생활하는 과정은 문법과 어휘를 넘어선 귀중한 대인 관계 기술을 가르쳐 줍니다.";Text
;en;ko;"When choosing Vancouver vs Toronto, weather is often the first major consideration. Students who dislike freezing temperatures typically gravitate toward the west coast. The city experiences mild winters and moderate temperatures throughout the year. You can ski in the nearby mountains and walk along the ocean in the exact same week. Rain is common, especially in winter, but extreme cold is rare. Evaluating Vancouver vs Toronto weather profiles reveals a stark contrast. The eastern metropolis features four distinct seasons. You will experience cold, snowy winters and hot, humid summers. This clear seasonal contrast appeals to students who want a traditional winter experience alongside their language studies.";"밴쿠버와 토론토를 선택할 때 날씨는 종종 첫 번째 주요 고려 사항이 됩니다. 영하의 날씨를 꺼리는 학생들은 보통 서부 연안으로 향합니다. 이 도시는 온화한 겨울과 일 년 내내 적당한 기온을 보입니다. 같은 주에 근교 산에서 스키를 타고 바닷가를 거니는 일이 가능합니다. 특히 겨울에 비가 잦은 편이나 극심한 추위는 드뭅니다. 두 도시의 날씨 특성을 평가해 보면 확연한 차이가 드러납니다. 동부의 대도시는 사계절이 뚜렷합니다. 눈이 내리는 추운 겨울과 덥고 습한 여름을 경험하게 됩니다. 이러한 명확한 계절적 대비는 어학연수와 함께 전통적인 겨울을 경험하고자 하는 학생들에게 매력적입니다.";Text
;en;ko;"Everyday language skills";"일상적인 언어 능력";Text
;en;ko;"Accommodation choices significantly impact your daily routine while completing the english plus surfing program. Since you transport gear and travel to the beach daily, proximity matters. Students participating in this active program often prefer housing options located close to the coastline rather than deep inland. A commute longer than 45 minutes can drain the energy you need for the water. We recommend booking accommodation at least 2 months in advance during the peak summer season.";"어떤 숙소를 선택하는지는 English Plus Surfing 프로그램을 이수하는 일상생활에 적잖은 영향을 줍니다. 매일 장비를 챙겨 해변으로 이동해야 하는 만큼 거리가 가까울수록 유리합니다. 역동적인 일정을 소화하는 학생들은 내륙 깊숙한 곳보다 해안선 근처의 숙소를 선호하는 편입니다. 통학 시간이 45분을 초과하면 물속에서 써야 할 체력이 바닥날 수 있습니다. 여름 성수기 시즌이라면 적어도 2개월 전에는 숙소 예약을 마치는 것을 권장합니다.";Text
;en;ko;"Exam preparation";"시험 준비";Text
;en;ko;"Accommodation and focus outside the classroom";"숙소 및 교실 밖에서의 집중";Text
;en;ko;"What to expect in the classroom";"교실에서 기대할 수 있는 것";Text
;en;ko;"How to Learn English in the USA";"미국에서 영어 어학연수를 하는 방법";Text
;en;ko;"The pathway combines intensive academic English at CEL's San Diego campus with admissions support for the partner-college stage of the journey, taught in classes that average 7 students and reach a maximum of 12. CEL is accredited by the Commission on English Language Program Accreditation (CEA) and certified by the Student and Exchange Visitor Information System (SEVIS), which means the school can issue the Form I-20 international students need to apply for an F-1 Student Visa. Admissions advisors help students assemble the documentation each partner institution requires, including transcripts, English-proficiency evidence, and statements of intent, so the move into a college program is supported rather than improvised.";"패스웨이 프로그램은 CEL San Diego 캠퍼스에서의 집중 학업 영어 과정과 파트너 대학 진학 단계의 입학 지원을 결합합니다. 수업은 평균 7명, 최대 12명의 소규모로 진행됩니다. CEL은 CEA의 인가 및 SEVIS 인증을 받았습니다. 이는 학교가 유학생의 F-1 학생비자 신청에 필요한 I-20 서류를 발급할 수 있음을 뜻합니다. 입학 상담사가 성적 증명서, 영어 실력 증명서, 학업 계획서 등 각 파트너 기관에서 요구하는 서류 준비를 돕습니다. 철저한 지원을 통해 대학 진학을 체계적으로 준비할 수 있습니다.";Text
;en;ko;"Students often weigh this active option against our exam preparation routes. The decision comes down to your immediate goals. If you need a specific band score on the International English Language Testing System (IELTS) or a Test of English as a Foreign Language internet-Based Test (TOEFL iBT) credential for an upcoming university deadline, a dedicated exam course takes priority. Students choosing between the english plus surfing track and English Plus Cambridge Prep typically base their choice on their timeline. Those with 6 months to study often combine both. They spend their first 3 months building fluency on the beach before dedicating their final months to intensive exam strategy.";"학생들은 종종 이 활동적인 과정과 시험 준비반을 두고 저울질합니다. 어떤 과정을 선택할지는 당면한 목표에 달렸습니다. 다가오는 대학 지원 마감일에 맞춰 International English Language Testing System (IELTS)의 특정 밴드 점수나 Test of English as a Foreign Language internet-Based Test (TOEFL iBT) 성적이 필요하다면 전문 시험 준비반이 먼저입니다. English Plus Surfing과 English Plus Cambridge Prep 사이에서 고민하는 학생들은 대개 본인의 체류 일정에 따라 결정을 내립니다. 학습 기간이 6개월 남은 학생들은 두 가지를 병행하는 편입니다. 처음 3개월은 해변에서 영어 유창성을 기르는 데 투자하고, 남은 기간은 집중적인 시험 전략에 몰두하는 식입니다.";Text
;en;ko;"CEL's certificate programs in the USA combine two semesters of academic study at our San Diego campus with up to 12 months of paid work in the United States through Optional Practical Training (OPT), giving international students both a formal credential and meaningful work experience inside the U.S. economy. The program is delivered in CEL's small-class environment, with an average of 7 students and a maximum of 12 per class, and connects participants with partner colleges across the country, including Florida State University, San Diego State University, and the University of California Los Angeles (UCLA).";"CEL의 미국 수료증 과정은 샌디에이고 캠퍼스에서의 2학기 학업과 선택적 실무 연수(OPT)를 통한 최대 12개월의 미국 내 유급 업무를 결합하여 유학생에게 공식 자격증명과 실질적인 업무 경험을 모두 제공합니다. 프로그램은 반당 평균 7명, 최대 12명으로 구성된 CEL의 소규모 학급 환경에서 제공되며 플로리다 주립대학교, 샌디에이고 주립대학교(San Diego State University), 캘리포니아 대학교 로스앤젤레스(UCLA) 등 전국 각지의 파트너 대학과 참가자를 연결합니다.";Text
;en;ko;"OPT allows international students to apply their newly acquired skills inside U.S. companies for up to 12 months once they complete a certificate or degree program. For certificate-program graduates, this is the bridge between classroom study and a real American working environment, and it is the reason many students choose the certificate route rather than studying entirely abroad. The CEL program staff guide students through the OPT application process, including timing, documentation, and employer expectations, so the transition from study to paid work is structured rather than improvised.";"OPT를 통해 유학생은 수료증이나 학위 과정을 마친 후 최대 12개월 동안 미국 기업에서 새로 습득한 기술을 활용할 수 있습니다. 수료증 과정 졸업생에게 이는 교실에서의 학업과 실제 미국의 업무 환경을 이어주는 징검다리 역할을 합니다. 많은 학생이 전적으로 해외에서만 공부하는 대신 수료증 경로를 선택하는 이유이기도 합니다. CEL 프로그램 담당자는 시기, 필요 서류, 고용주의 기대치 등 OPT 신청 절차 전반을 안내하여 학업에서 유급 업무로의 전환이 체계적으로 이루어지도록 돕습니다.";Text
;en;ko;"Examiners look for very specific linguistic markers when grading writing tasks. A dedicated tutor can analyze your practice essays line by line. They highlight where you lose points for vocabulary repetition or weak paragraph transitions. Getting that rapid correction is vital for jumping from a 6.0 to a 7.0 in IELTS, or pushing past a 90 on the TOEFL iBT scale. Students who need to satisfy a Designated Learning Institution (DLI) requirement in Canada or an I-20 form stipulation for studying in the USA frequently rely on this focused approach. Test formats require distinct approaches. Using private lessons to dissect reading passages allows you to read at your own speed and practice active listening strategies without classroom distractions.";"채점관은 쓰기 과제를 평가할 때 아주 구체적인 언어적 특징을 살핍니다. 전담 튜터는 학생의 연습 에세이를 한 줄 한 줄 꼼꼼히 분석합니다. 어휘 반복이나 매끄럽지 못한 문단 전환으로 감점되는 부분을 정확히 짚어줍니다. 이러한 신속한 교정은 IELTS에서 6.0에서 7.0으로 도약하거나 TOEFL iBT 점수를 90점 이상으로 끌어올리는 데 필수적입니다. 캐나다의 DLI(Designated Learning Institution) 요건이나 미국 유학을 위한 I-20 양식 규정을 충족해야 하는 학생들은 이러한 집중적인 접근 방식을 자주 활용합니다. 시험 형식마다 다른 접근법이 필요합니다. 개인 레슨을 활용해 독해 지문을 분석하면 교실 내 방해 요소 없이 본인만의 속도로 글을 읽고 적극적인 듣기 전략을 연습할 수 있습니다.";Text
;en;ko;"Who is the shared apartment silverstone best for?";"shared apartment silverstone은 누구에게 가장 적합할까요?";Text
;en;ko;"Managing your daily routine and budget";"일상생활 및 예산 관리";Text
;en;ko;"Why do 12 weeks represent the sweet spot?";"왜 12주가 최적의 기간일까요?";Text
;en;ko;"Managing the daily commute to class";"매일의 등교 시간 관리";Text
;en;ko;"Self-catering is a major draw for this student house. You decide what to eat and when to eat it. This freedom allows you to maintain your preferred diet. It also introduces you to Canadian grocery stores. You learn the names of local produce and cuts of meat. You might ask a store clerk for help finding a specific ingredient. These small interactions build confidence. They prove that you can handle daily life in a new country. Cooking together is a popular activity. Housemates often share dishes from their home countries. You explain your recipe in English while your roommate explains theirs. This informal practice is just as important as formal lessons. It builds fluency organically. Managing these expenses also helps you understand the true cost of studying English in the city. Budgeting forces you to read labels and compare prices.";"직접 식사를 해결하는 방식은 이 학생 숙소의 주요 장점입니다. 무엇을 언제 먹을지 스스로 결정합니다. 이 자유 덕분에 선호하는 식단을 유지할 수 있습니다. 이는 캐나다의 식료품점을 경험하는 계기를 마련해 줍니다. 현지 농산물과 고기 부위의 이름을 배웁니다. 특정 재료를 찾기 위해 점원에게 도움을 요청할 수도 있습니다. 이런 작은 상호작용이 자신감을 키워줍니다. 낯선 나라에서도 일상생활을 스스로 해낼 수 있음을 증명합니다. 함께 요리하는 것은 인기 있는 활동입니다. 룸메이트들은 종종 고향의 음식을 나눕니다. 룸메이트가 요리법을 설명하는 동안 여러분도 영어로 자신의 레시피를 설명합니다. 이러한 비공식적인 연습은 정규 수업만큼이나 중요합니다. 유창성을 자연스럽게 길러줍니다. 생활비를 관리하면 도시에서 영어를 배우는 데 드는 실제 어학연수 비용을 파악하는 데 도움이 됩니다. 예산을 세우다 보면 라벨을 읽고 가격을 비교하게 됩니다.";Text
;en;ko;"Room configurations and privacy levels";"객실 구성과 프라이버시 수준";Text
;en;ko;"Finding your new home in california";"캘리포니아에서 새로운 보금자리 찾기";Text
;en;ko;"Classroom learning meets local service";"교실 학습과 현지 봉사의 만남";Text
;en;ko;"Each campus has a distinct character that shapes the daily experience. CEL San Diego sits in the Pacific Beach neighborhood three blocks from the ocean, giving students year-round Southern California weather and a regular schedule of community events. CEL Los Angeles operates from the Santa Monica beachfront business district, putting students within walking distance of the entertainment, technology, and creative industries that define the region. CEL Vancouver is downtown near Coal Harbour, a Designated Learning Institution (DLI) in one of the world's most livable cities and the only Canadian destination in our network. The USA and Canada options each come with distinct visa pathways, accent exposure, and post-graduation work permit possibilities; our admissions team helps each student match nationality, timeline, and goals to the right campus.";"각 캠퍼스는 학생들의 일상에 영향을 미치는 고유한 특징을 지니고 있습니다. CEL San Diego는 바다에서 세 블록 떨어진 퍼시픽 비치(Pacific Beach) 지역에 위치하여, 연중 내내 남부 캘리포니아의 날씨와 정기적인 커뮤니티 행사를 누릴 수 있습니다. CEL Los Angeles는 산타모니카 해변의 상업 지구에 자리 잡고 있어, 이 지역을 대표하는 엔터테인먼트, 기술, 크리에이티브 산업 단지를 도보로 쉽게 오갈 수 있습니다. CEL Vancouver는 세계에서 가장 살기 좋은 도시 중 하나인 콜 하버(Coal Harbour) 근처 다운타운에 위치한 정부 지정 교육기관(DLI)으로, 네트워크 내 유일한 캐나다 캠퍼스입니다. 미국과 캐나다 옵션은 각기 다른 비자 경로, 억양 노출 빈도, 그리고 졸업 후 취업 비자 가능성을 제공합니다. 입학팀은 각 학생이 국적, 일정, 목표에 맞는 최적의 캠퍼스를 찾도록 지원합니다.";Text
;en;ko;"How do room assignments and shared spaces work?";"방 배정과 공용 공간은 어떻게 운영되나요?";Text
