id;language_from;language_to;word_from;word_to;type
;en;it;"What makes a premium homestay right for you?";"Cosa rende una famiglia ospitante premium adatta a Lei?";Text
;en;it;"Pathway Career Training";"Pathway Career Training";Text
;en;it;"Equipment rentals are included in your afternoon sessions. You do not need to purchase a board or wetsuit before arriving in California. The coaching staff matches the equipment to your height, weight, and current skill level each week. As your balance improves, they transition you to shorter, more responsive boards. Your only daily responsibilities are attending your morning lessons, bringing adequate sun protection, and maintaining an open mindset.";"I noleggi dell'attrezzatura sono inclusi nelle Sue sessioni pomeridiane. Non dovrà comprare una tavola o una muta prima di arrivare in California. Lo staff degli istruttori adatta l'attrezzatura alla Sua altezza, al peso e al livello di abilità attuale ogni settimana. Man mano che l'equilibrio migliora, Le assegneranno tavole più corte e reattive. Le Sue uniche responsabilità quotidiane consistono nel frequentare le lezioni mattutine, portare un'adeguata protezione solare e mantenere una mentalità aperta.";Text
;en;it;"Graduates of U.S. degree programs can apply for Optional Practical Training (OPT), which allows up to 1 year of paid work in the United States after completing a degree (and longer for graduates of certain Science, Technology, Engineering, and Mathematics (STEM) fields). That career runway is one reason many students choose the U.S. route rather than studying entirely from abroad. Students who want to see the program location, meet the team, and plan a start date can reach CEL's San Diego language school directly.";"I laureati dei programmi universitari statunitensi possono richiedere l'Optional Practical Training (OPT), che consente fino a 1 anno di lavoro retribuito negli Stati Uniti dopo aver completato il titolo di studio (con estensioni per i laureati in specifici ambiti scientifici, tecnologici, ingegneristici e matematici, noti come STEM). Questo trampolino di lancio professionale è uno dei motivi per cui molti scelgono il percorso statunitense invece di studiare interamente dall'estero. Gli studenti che desiderano visitare la sede del programma, incontrare il team e pianificare una data di inizio possono contattare direttamente la scuola di lingua CEL di San Diego.";Text
;en;it;"Earning a high score on the Cambridge English: Advanced (CAE) requires dedicated strategy practice. Advanced learners usually spend 8 to 12 weeks purely on exam techniques. You must master the specific reading formats and strict time limits of the test. Taking practice exams under realistic conditions is essential. We provide personalized feedback on every mock test. If you are aiming for university admission, you might need a longer pathway. Many students spend 20 weeks or more bridging the gap between general fluency and academic readiness. You can review our undergraduate pathway programs to understand the required entry benchmarks for North American institutions.";"Ottenere un punteggio elevato nel Cambridge English: Advanced richiede una pratica strategica dedicata. Gli studenti di livello avanzato dedicano di solito dalle 8 alle 12 settimane esclusivamente alle tecniche d'esame. Dovrà padroneggiare i formati di lettura specifici e i rigorosi limiti di tempo del test. Sostenere esami di prova in condizioni realistiche si rivela indispensabile. Forniamo un riscontro personalizzato su ogni simulazione d'esame. Se punta all'ammissione universitaria, potrebbe avere bisogno di un programma di accesso universitario più lungo. Molti studenti impiegano 20 settimane o più per colmare il divario tra la padronanza generale e la preparazione accademica. Può consultare i nostri programmi di accesso per le lauree triennali per comprendere i parametri di ingresso richiesti dalle istituzioni nordamericane.";Text
;en;it;"Timeline expectations and level progression";"Tempistiche previste e progressione di livello";Text
;en;it;"Afternoons and weekends are built around an excursion programme rather than free time, with included visits across the Southern California coast and city. The published list includes Disneyland, Universal Studios, a Los Angeles day trip, a Major League Baseball game, San Diego Zoo, Belmont Park, Coronado Island, Balboa Park, Sea World, USS Midway Museum, Seaport Village, Old Town, Little Italy, and Fashion Valley, plus regular beach and park time given the Pacific Beach proximity. The mix is built so that students experience American teen-life routines (theme parks, ballparks, boardwalks) while practising English with peers from many different countries each summer. Parents and students who want answers to questions outside the camp brief can use the broader CEL FAQ covering courses, accreditation, and student support across all CEL programmes.";"I pomeriggi e i fine settimana ruotano attorno a un programma di escursioni anziché al tempo libero, con visite incluse lungo la costa della California del sud e in città. L'elenco ufficiale prevede Disneyland, Universal Studios, una gita in giornata a Los Angeles, una partita della Major League Baseball, lo zoo di San Diego, Belmont Park, Coronado Island, Balboa Park, Sea World, la portaerei USS Midway Museum, Seaport Village, Old Town, Little Italy e Fashion Valley. A questo si aggiungono frequenti uscite in spiaggia e al parco considerata la vicinanza a Pacific Beach. L'insieme delle attività permette agli studenti di vivere le abitudini degli adolescenti americani (parchi a tema, stadi, passeggiate sul lungomare) esercitando l'inglese assieme a coetanei di numerosi Paesi ogni estate. Genitori e ragazzi che cercano risposte a domande non coperte dalla presentazione del campo estivo possono consultare le FAQ CEL generali. Questa sezione tratta i corsi, gli accreditamenti e l'assistenza agli studenti in tutti i programmi CEL.";Text
;en;it;"Daily life and academic progression";"Vita quotidiana e progressione accademica";Text
;en;it;"Maintaining energy levels is the primary challenge for new arrivals. The water demands significant physical stamina. Your first week will feel exhausting. Students typically need about 7 days to adapt to the rhythm of intensive mental focus followed by active exertion. We structure the english plus surfing schedule specifically to support this physical balance. Morning classes run efficiently to ensure you maximize your peak cognitive hours.";"Mantenere i livelli di energia è la sfida principale per i nuovi arrivati. L'acqua richiede una notevole resistenza fisica. La Sua prima settimana sembrerà estenuante. In genere, gli studenti hanno bisogno di circa 7 giorni per adattarsi al ritmo di intensa concentrazione mentale seguita dallo sforzo attivo. Strutturiamo il programma english plus surfing appositamente per supportare questo equilibrio fisico. Le lezioni mattutine si svolgono in modo efficiente per assicurarLe di sfruttare al massimo le ore di maggiore lucidità cognitiva.";Text
;en;it;"What can you expect from the lifestyle and urban environment?";"Cosa ci si può aspettare dallo stile di vita e dall'ambiente urbano?";Text
;en;it;"Meeting the language level requirements";"Soddisfare i requisiti di livello linguistico";Text
;en;it;"Because this housing option features shared bathrooms and communal living spaces, house rules exist to maintain harmony. Every resident must clean up their own messes immediately. If you cook, you wash your pots and pans before leaving the kitchen. Minimum age restrictions ensure a certain level of maturity among residents. Everyone must be at least 17 years old to book this accommodation. Noise curfews typically apply late at night to ensure everyone gets enough sleep. When issues arise, direct communication solves most problems. Living closely with others teaches valuable interpersonal skills that extend far beyond grammar and vocabulary.";"Poiché questa soluzione abitativa prevede bagni e spazi giorno condivisi, esistono regole della casa per mantenere l'armonia. Ogni residente deve riordinare immediatamente i propri spazi. Se cucina, deve lavare pentole e padelle prima di uscire dalla stanza. Le limitazioni sull'età minima garantiscono un certo livello di maturità tra gli ospiti. Tutti devono avere almeno 17 anni per prenotare questo alloggio. Il coprifuoco sul rumore si applica generalmente a tarda notte per permettere a tutti di dormire a sufficienza. Quando sorgono imprevisti, la comunicazione diretta risolve quasi sempre la situazione. Vivere a stretto contatto con altre persone insegna competenze interpersonali utili, che vanno ben oltre la semplice grammatica o il vocabolario.";Text
;en;it;"When choosing Vancouver vs Toronto, weather is often the first major consideration. Students who dislike freezing temperatures typically gravitate toward the west coast. The city experiences mild winters and moderate temperatures throughout the year. You can ski in the nearby mountains and walk along the ocean in the exact same week. Rain is common, especially in winter, but extreme cold is rare. Evaluating Vancouver vs Toronto weather profiles reveals a stark contrast. The eastern metropolis features four distinct seasons. You will experience cold, snowy winters and hot, humid summers. This clear seasonal contrast appeals to students who want a traditional winter experience alongside their language studies.";"Il clima è spesso il primo fattore da considerare nella scelta tra Vancouver e Toronto. Chi non ama le temperature gelide di solito preferisce la costa occidentale. La città vanta inverni miti e temperature moderate tutto l'anno. Potrà sciare sulle montagne vicine e passeggiare in riva all'oceano nella stessa identica settimana. La pioggia cade di frequente, specialmente in inverno, ma il freddo estremo è un fenomeno raro. L'analisi dei profili meteorologici di Vancouver e Toronto rivela una netta differenza. La metropoli orientale presenta quattro stagioni ben distinte. Vivrà inverni freddi e nevosi affiancati a estati calde e umide. Tale contrasto stagionale attira gli studenti interessati a vivere un'esperienza invernale tradizionale durante il proprio corso di inglese all'estero.";Text
;en;it;"Everyday language skills";"Competenze linguistiche per la vita quotidiana";Text
;en;it;"Accommodation choices significantly impact your daily routine while completing the english plus surfing program. Since you transport gear and travel to the beach daily, proximity matters. Students participating in this active program often prefer housing options located close to the coastline rather than deep inland. A commute longer than 45 minutes can drain the energy you need for the water. We recommend booking accommodation at least 2 months in advance during the peak summer season.";"Le scelte relative all'alloggio incidono notevolmente sulla Sua routine quotidiana durante il programma english plus surfing. Dato che Lei trasporterà l'attrezzatura e viaggerà verso la spiaggia ogni giorno, la vicinanza fa la differenza. Gli studenti che partecipano a questo programma attivo preferiscono spesso sistemazioni situate vicino alla costa, piuttosto che nell'entroterra. Un tragitto superiore a 45 minuti può prosciugare l'energia di cui ha bisogno per l'acqua. Consigliamo di prenotare la sistemazione con almeno 2 mesi di anticipo durante l'alta stagione estiva.";Text
;en;it;"Accommodation and focus outside the classroom";"Alloggio e concentrazione fuori dalla classe";Text
;en;it;"What to expect in the classroom";"Cosa aspettarsi in classe";Text
;en;it;"How to Learn English in the USA";"Come imparare l'inglese negli Stati Uniti";Text
;en;it;"Students often weigh this active option against our exam preparation routes. The decision comes down to your immediate goals. If you need a specific band score on the International English Language Testing System (IELTS) or a Test of English as a Foreign Language internet-Based Test (TOEFL iBT) credential for an upcoming university deadline, a dedicated exam course takes priority. Students choosing between the english plus surfing track and English Plus Cambridge Prep typically base their choice on their timeline. Those with 6 months to study often combine both. They spend their first 3 months building fluency on the beach before dedicating their final months to intensive exam strategy.";"Gli studenti valutano spesso questa opzione attiva rispetto ai nostri percorsi di preparazione agli esami. La decisione dipende dai Suoi obiettivi immediati. Se ha bisogno di un punteggio specifico nell'International English Language Testing System (IELTS) o di una certificazione Test of English as a Foreign Language internet-Based Test (TOEFL iBT) per un'imminente scadenza universitaria, un corso dedicato agli esami ha la priorità. Gli studenti che scelgono tra il percorso english plus surfing e la preparazione English Plus Cambridge Prep basano generalmente la loro scelta sulle tempistiche a disposizione. Chi ha 6 mesi per studiare spesso li combina entrambi. Questi studenti trascorrono i primi 3 mesi a sviluppare la fluidità in spiaggia prima di dedicare gli ultimi mesi a un'intensa strategia d'esame.";Text
;en;it;"CEL's certificate programs in the USA combine two semesters of academic study at our San Diego campus with up to 12 months of paid work in the United States through Optional Practical Training (OPT), giving international students both a formal credential and meaningful work experience inside the U.S. economy. The program is delivered in CEL's small-class environment, with an average of 7 students and a maximum of 12 per class, and connects participants with partner colleges across the country, including Florida State University, San Diego State University, and the University of California Los Angeles (UCLA).";"I programmi di certificazione di CEL negli Stati Uniti combinano 2 semestri di studio accademico presso il nostro campus di San Diego a un massimo di 12 mesi di lavoro retribuito tramite l'Optional Practical Training (OPT), offrendo agli studenti internazionali una credenziale formale e un'esperienza lavorativa rilevante nell'economia statunitense. Il programma si svolge nell'ambiente a classi ridotte di CEL, con una media di 7 studenti e un limite massimo di 12 per lezione, e mette in contatto i partecipanti con college partner in tutto il paese, incluse la Florida State University, la San Diego State University e la University of California Los Angeles (UCLA).";Text
;en;it;"OPT allows international students to apply their newly acquired skills inside U.S. companies for up to 12 months once they complete a certificate or degree program. For certificate-program graduates, this is the bridge between classroom study and a real American working environment, and it is the reason many students choose the certificate route rather than studying entirely abroad. The CEL program staff guide students through the OPT application process, including timing, documentation, and employer expectations, so the transition from study to paid work is structured rather than improvised.";"L'OPT consente agli studenti internazionali di mettere in pratica le competenze appena acquisite all'interno di aziende statunitensi per un massimo di 12 mesi, una volta completato un programma di certificazione o di laurea. Per chi ottiene un certificato, questo rappresenta il ponte tra lo studio in aula e un vero ambiente di lavoro americano, ed è il motivo per cui molti scelgono il percorso di certificazione piuttosto che studiare esclusivamente all'estero. Il personale del programma CEL guida gli studenti durante l'intero processo di richiesta dell'OPT, includendo tempistiche, documentazione e aspettative dei datori di lavoro, in modo che il passaggio dallo studio al lavoro retribuito sia strutturato e mai improvvisato.";Text
;en;it;"Managing your daily routine and budget";"Gestire la routine quotidiana e il budget";Text
;en;it;"Why do 12 weeks represent the sweet spot?";"Perché 12 settimane rappresentano la durata ideale?";Text
;en;it;"Managing the daily commute to class";"Gestire il tragitto quotidiano verso la scuola";Text
;en;it;"Self-catering is a major draw for this student house. You decide what to eat and when to eat it. This freedom allows you to maintain your preferred diet. It also introduces you to Canadian grocery stores. You learn the names of local produce and cuts of meat. You might ask a store clerk for help finding a specific ingredient. These small interactions build confidence. They prove that you can handle daily life in a new country. Cooking together is a popular activity. Housemates often share dishes from their home countries. You explain your recipe in English while your roommate explains theirs. This informal practice is just as important as formal lessons. It builds fluency organically. Managing these expenses also helps you understand the true cost of studying English in the city. Budgeting forces you to read labels and compare prices.";"L'uso della cucina rappresenta uno dei maggiori vantaggi di questa struttura. Lei decide cosa mangiare e a che ora. Una tale libertà permette di mantenere la propria dieta preferita. Inoltre, La introduce al mondo dei supermercati canadesi. Impara a riconoscere i nomi dei prodotti ortofrutticoli e dei tagli di carne del posto. Potrebbe fermare un commesso per chiedergli aiuto a trovare un ingrediente specifico. Queste brevi interazioni aumentano la sicurezza in sé stessi. Dimostrano che Lei sa gestire la vita quotidiana in un Paese straniero. Cucinare insieme è un'attività molto apprezzata. I coinquilini si scambiano spesso i piatti tipici delle loro terre d'origine. Lei racconta la Sua ricetta in inglese, mentre il Suo compagno di stanza spiega la propria. Questa pratica informale vale tanto quanto le lezioni tradizionali. Sviluppa la scioltezza in modo organico. Gestire personalmente tali spese aiuta anche a comprendere il costo effettivo per studiare l'inglese in città. Prevedere un budget La obbliga a leggere le etichette e a confrontare i prezzi.";Text
;en;it;"Finding your new home in california";"Trovare la Sua nuova casa in California";Text
;en;it;"Classroom learning meets local service";"L'apprendimento in aula incontra il volontariato locale";Text
;en;it;"Each campus has a distinct character that shapes the daily experience. CEL San Diego sits in the Pacific Beach neighborhood three blocks from the ocean, giving students year-round Southern California weather and a regular schedule of community events. CEL Los Angeles operates from the Santa Monica beachfront business district, putting students within walking distance of the entertainment, technology, and creative industries that define the region. CEL Vancouver is downtown near Coal Harbour, a Designated Learning Institution (DLI) in one of the world's most livable cities and the only Canadian destination in our network. The USA and Canada options each come with distinct visa pathways, accent exposure, and post-graduation work permit possibilities; our admissions team helps each student match nationality, timeline, and goals to the right campus.";"Ogni campus possiede un carattere unico che plasma l'esperienza quotidiana. CEL San Diego si trova nel quartiere di Pacific Beach, a soli tre isolati dall'oceano. Offre agli studenti il clima mite della California del Sud per tutto l'anno e un calendario fitto di eventi locali. CEL Los Angeles ha sede nel quartiere commerciale sul lungomare di Santa Monica. Gli studenti sono a pochi passi dalle industrie dell'intrattenimento, della tecnologia e della creatività che definiscono l'intera regione. CEL Vancouver sorge in centro vicino a Coal Harbour. È una Designated Learning Institution (DLI) situata in una delle città più vivibili al mondo, nonché l'unica destinazione canadese del nostro network. Le opzioni negli Stati Uniti e in Canada presentano percorsi diversi per il visto studentesco, l'esposizione a vari accenti e le opportunità di permesso di studio o lavoro post-diploma. Il nostro team di ammissione aiuta ogni singolo studente ad abbinare nazionalità, tempistiche e obiettivi al campus ideale.";Text
;en;it;"Is a student house budget option right for you?";"La casa dello studente economica è la soluzione giusta per Lei?";Text
;en;it;"Who benefits most from living with locals?";"Chi trae maggiore beneficio dal vivere con le persone del posto?";Text
;en;it;"Many students use english plus volunteering to build a strong extracurricular profile. North American universities look for well-rounded applicants who actively participate in their communities. If your ultimate goal is entering a graduate program in the United States or Canada, documented local service demonstrates cultural adaptability. It shows admissions officers you can handle real-world challenges outside a sheltered academic environment. Students planning a longer academic journey often pair this course with English Academic Skills to ensure they have both the formal writing abilities and the casual conversational confidence needed for daily university life.";"Molti studenti usano english plus volunteering per costruire un solido profilo extracurricolare. Le università nordamericane cercano candidati completi che partecipino attivamente alle loro comunità. Se il Suo obiettivo finale è accedere a un programma di laurea magistrale negli Stati Uniti o in Canada, un servizio locale documentato dimostra adattabilità culturale. Mostra ai responsabili delle ammissioni che Lei è in grado di gestire le sfide del mondo reale al di fuori di un ambiente accademico protetto. Gli studenti che pianificano un percorso accademico più lungo spesso abbinano questo corso a English Academic Skills per assicurarsi di avere sia le capacità di scrittura formale sia la disinvoltura nella conversazione informale necessarie per la vita universitaria quotidiana.";Text
;en;it;"Most international students enter the USA on an F-1 student visa, which requires enrollment in an SEVP-certified program (CEL is certified) and proof of financial support for tuition and living costs. Students from Visa Waiver Program countries (most of Europe, plus Japan, Korea, Australia, and several others) studying for under 90 days can enter on an Electronic System for Travel Authorization (ESTA), which is sufficient for short courses and summer programs but not for full-length stays. For any course longer than 90 days, the F-1 visa is required. CEL admissions issues the I-20 form (the document a school must provide for F-1 applications), helps with US embassy interview preparation, and times the application to your course start date. The full F-1 process from CEL invitation to USA arrival typically takes 2 to 6 months depending on country and embassy availability.";"La maggioranza degli studenti internazionali entra negli Stati Uniti con un visto studentesco F-1. Questo documento richiede l'iscrizione a un programma con certificazione SEVP (CEL possiede questo accreditamento) e la prova di copertura finanziaria per la retta scolastica e il costo della vita. Gli studenti provenienti dai paesi del Visa Waiver Program (gran parte dell'Europa, oltre a Giappone, Corea, Australia e alcuni altri) che studiano per meno di 90 giorni possono entrare tramite l'Electronic System for Travel Authorization (ESTA). Tale permesso copre i corsi brevi e i programmi estivi, ma non è sufficiente per soggiorni interi di lunga durata. Per qualsiasi corso superiore a 90 giorni diventa obbligatorio il visto F-1. L'ufficio ammissioni di CEL emette il modulo I-20 (il documento che una scuola deve rilasciare per la richiesta dell'F-1), fornisce assistenza per preparare il colloquio presso l'ambasciata americana e sincronizza i tempi della pratica con la data di inizio del Suo corso. L'intera procedura per il visto F-1, dalla lettera di invito di CEL all'arrivo negli Stati Uniti, richiede di norma da 2 a 6 mesi, a seconda del paese e delle disponibilità dell'ambasciata.";Text
;en;it;"The CEL shared apartment premium provides the ideal balance of proximity to campus and individual freedom. Living in a self-managed space allows you to maximize your free time. After finishing your morning lessons, the afternoon is entirely yours. Many students use this flexibility to participate in unique electives. For instance, you might combine your core studies with English plus Surfing and need a place to store your gear or relax after a physically demanding session in the Pacific Ocean. A private bathroom makes cleaning up after a beach day incredibly easy. The mixed-gender apartments mean the overall living space reflects a true international community. You will meet people from dozens of countries in the common areas. This diversity accelerates your speaking confidence. You must use English to communicate with your flatmates. It works.";"Il CEL shared apartment premium offre il giusto equilibrio tra la vicinanza al campus e la libertà individuale. Vivere in uno spazio autogestito permette di sfruttare al meglio il tempo libero. Una volta terminate le lezioni mattutine, il pomeriggio è completamente libero. Molti studenti utilizzano questa flessibilità per partecipare a corsi opzionali speciali. Ad esempio, è possibile abbinare gli studi principali all'English plus Surfing e avere bisogno di un posto dove riporre l'attrezzatura o rilassarsi dopo una sessione fisicamente impegnativa nell'Oceano Pacifico. Avere un bagno privato rende estremamente comodo rinfrescarsi dopo una giornata in spiaggia. Gli appartamenti misti fanno sì che lo spazio abitativo complessivo rifletta una vera comunità internazionale. Nelle aree comuni si conoscono persone provenienti da decine di paesi. Questa varietà linguistica accelera la sicurezza nel parlare. È necessario utilizzare l'inglese per comunicare con i propri coinquilini. Il metodo funziona.";Text
;en;it;"Is the english academic skills course right for me?";"Il corso di competenze accademiche in inglese fa al caso mio?";Text
;en;it;"Teen Language Adventure";"Avventura linguistica per adolescenti";Text
;en;it;"How do private lessons support academic pathways?";"In che modo le lezioni private supportano i percorsi accademici?";Text
;en;it;"Students often weigh this option against our Global Pathway Preparation course. The two programs serve distinctly different end goals. A pathway track focuses strictly on university admission requirements for a specific partner institution. If your primary goal is entering higher education without taking a separate proficiency test, you should explore our US university pathway options instead of the English Plus Cambridge Prep. Cambridge certification shines when you want a permanent credential for your resume or when you plan to work internationally.";"Gli studenti spesso valutano questa opzione rispetto al nostro corso Global Pathway Preparation. I due programmi servono obiettivi finali nettamente diversi. Un percorso di accesso universitario si concentra rigorosamente sui requisiti di ammissione per una specifica istituzione partner. Se il Suo obiettivo principale è accedere all'istruzione superiore senza sostenere un test di competenza separato, dovrebbe valutare le nostre opzioni di accesso alle università negli Stati Uniti al posto dell'English Plus Cambridge Prep. La certificazione Cambridge eccelle quando desidera una credenziale permanente per il Suo curriculum o quando prevede di lavorare a livello internazionale.";Text
;en;it;"Progression timelines and language levels";"Tempistiche di progressione e livelli linguistici";Text
;en;it;"Comparing this course to other specialized options";"Confrontare questo corso con altre opzioni specializzate";Text
;en;it;"Living in a shared environment appeals most to independent learners. You manage your own meals. You coordinate your own schedule. The self-catering aspect gives you complete control over your grocery expenses and dietary preferences. Many residents take turns cooking dishes from their home countries, turning the kitchen into an informal cultural exchange. Students attending CEL find that living with peers from different backgrounds reinforces the lessons learned in the classroom. You have to use a common language to figure out who buys paper towels or when to take out the trash. It works.";"Vivere in un ambiente condiviso attrae maggiormente gli studenti indipendenti. Gestisce i Suoi pasti. Coordina i Suoi orari. La possibilità di preparare i propri pasti garantisce il pieno controllo sulle spese alimentari e sulle preferenze dietetiche. Molti residenti si alternano nel cucinare piatti tipici dei propri paesi d'origine, trasformando la cucina in un vero e proprio scambio culturale informale. Chi frequenta CEL nota che la convivenza con compagni di diversa provenienza rafforza le lezioni apprese in aula. Occorre usare una lingua comune per decidere chi compra la carta assorbente o quando portare fuori la spazzatura. Funziona.";Text
;en;it;"Choosing the apartment economy apt living option";"Scegliere l'opzione in appartamento economico";Text
;en;it;"When booking your homestay, you can choose between single and double rooms based on your personal preferences and budget. Double rooms feature two separate beds. They can only be booked by two students traveling together. You cannot book a double room independently and expect to be paired with a stranger. Most students select a single room for privacy while studying. We offer choices between just breakfast or a combined breakfast and dinner package. Eating meals together often provides the best opportunity to build relationships with your hosts.";"Al momento della prenotazione della famiglia ospitante, Lei potrà scegliere tra camere singole e doppie in base alle Sue preferenze personali e al budget. Le camere doppie dispongono di due letti separati. Possono essere prenotate esclusivamente da due studenti che viaggiano insieme. Non è possibile prenotare una camera doppia singolarmente aspettandosi un abbinamento con una persona sconosciuta. La maggior parte degli studenti preferisce la camera singola per godere di maggiore privacy durante lo studio. Offriamo soluzioni che includono solo la colazione oppure il trattamento di mezza pensione. Condividere i pasti rappresenta spesso l'occasione migliore per stringere legami con i padroni di casa.";Text
;en;it;"Who is the CEL shared apartment premium best for?";"A chi si rivolge il CEL shared apartment premium?";Text
