id;language_from;language_to;word_from;word_to;type
;en;ja;"An eight-week duration acts as a solid foundation for noticeable fluency gains. Students arriving at an A2 or B1 level often experience a visible improvement in their daily communication skills within this timeframe. You develop stronger grammar control and improve your listening comprehension. By the end of two months, you might complete a full level advancement. The key is consistent attendance. Your progress depends directly on how intensely you practice reading and writing alongside spoken conversation. Exploring the city helps. Review our surprises of living in Vancouver as a student post to see how daily life reinforces classroom theory. Practicing your English in Vancouver neighborhoods like Kitsilano or Gastown forces you to use new phrasing naturally.";"8週間という期間は、目に見える流暢さの向上に向けた強固な基盤となります。A2やB1レベルで入学した学生は、この期間内に日常的なコミュニケーション能力の明らかな向上を実感しています。文法をより正確に使いこなせるようになり、リスニングの理解度も高まります。2ヶ月が終わる頃には、丸々1つ分のレベルアップを完了する可能性があります。重要なのは継続的な出席です。上達の度合いは、スピーキングでの会話と並行して、リーディングとライティングをどれだけ集中的に練習するかに直接依存します。街を探索することも効果的です。日常生活が授業での理論をどのように補強するかについては、当校の「学生としてのバンクーバー生活の驚き」のブログ記事をご覧ください。キツラノやガスタウンといったバンクーバーの地域で英語を実践することで、新しいフレーズを自然に使う環境に身を置くことができます。";Text
;en;ja;"What makes a premium homestay right for you?";"プレミアムホームステイを選ぶ理由";Text
;en;ja;"Pathway Career Training";"パスウェイ・キャリア・トレーニング";Text
;en;ja;"Equipment rentals are included in your afternoon sessions. You do not need to purchase a board or wetsuit before arriving in California. The coaching staff matches the equipment to your height, weight, and current skill level each week. As your balance improves, they transition you to shorter, more responsive boards. Your only daily responsibilities are attending your morning lessons, bringing adequate sun protection, and maintaining an open mindset.";"午後のセッションには機材のレンタルが含まれています。カリフォルニア州に到着する前に、ボードやウェットスーツを購入する必要はありません。コーチングスタッフが毎週、身長・体重・現在のスキルレベルに合わせて機材を調整します。バランス感覚が向上するにつれて、より短く反応の良いボードへと移行させてくれます。あなたの毎日の責任は、午前中のレッスンに出席すること、十分な日焼け対策をすること、そしてオープンな心構えを保つことだけです。";Text
;en;ja;"Graduates of U.S. degree programs can apply for Optional Practical Training (OPT), which allows up to 1 year of paid work in the United States after completing a degree (and longer for graduates of certain Science, Technology, Engineering, and Mathematics (STEM) fields). That career runway is one reason many students choose the U.S. route rather than studying entirely from abroad. Students who want to see the program location, meet the team, and plan a start date can reach CEL's San Diego language school directly.";"アメリカの学位プログラムの卒業生は、Optional Practical Training (OPT)に申請できます。これにより、学位取得後最大1年間、アメリカ国内で有給で働くことが認められます(一部の科学・技術・工学・数学(STEM)分野の卒業生はさらに長期間の就労が可能です)。このキャリア形成へのステップが、自国からのみ学習するのではなく、アメリカでの留学ルートを選ぶ学生が多い理由の一つです。プログラムの実施場所の確認、スタッフとの面談、開始時期の計画をご希望の学生は、CELのサンディエゴ語学学校へ直接お問い合わせください。";Text
;en;ja;"Earning a high score on the Cambridge English: Advanced (CAE) requires dedicated strategy practice. Advanced learners usually spend 8 to 12 weeks purely on exam techniques. You must master the specific reading formats and strict time limits of the test. Taking practice exams under realistic conditions is essential. We provide personalized feedback on every mock test. If you are aiming for university admission, you might need a longer pathway. Many students spend 20 weeks or more bridging the gap between general fluency and academic readiness. You can review our undergraduate pathway programs to understand the required entry benchmarks for North American institutions.";"Cambridge English: Advanced (CAE) で高得点を獲得するには、戦略に特化した練習が必要です。上級学習者は通常、試験のテクニックだけに8〜12週間を費やします。テスト特有のリーディング形式と厳格な制限時間をマスターしなければなりません。本番と同じ条件で模擬試験を受けることが不可欠です。当校では、すべての模擬試験に対して個別化されたフィードバックをご提供しています。大学進学を目指している場合は、より長期のパスウェイが必要になるかもしれません。多くの学生は、一般的な流暢さと学術的な準備のギャップを埋めるために20週間以上を費やしています。北米の教育機関に求められる入学基準を把握するために、当校の学部進学パスウェイプログラムをご確認いただけます。";Text
;en;ja;"Timeline expectations and level progression";"期間の目安とレベルの進行";Text
;en;ja;"Afternoons and weekends are built around an excursion programme rather than free time, with included visits across the Southern California coast and city. The published list includes Disneyland, Universal Studios, a Los Angeles day trip, a Major League Baseball game, San Diego Zoo, Belmont Park, Coronado Island, Balboa Park, Sea World, USS Midway Museum, Seaport Village, Old Town, Little Italy, and Fashion Valley, plus regular beach and park time given the Pacific Beach proximity. The mix is built so that students experience American teen-life routines (theme parks, ballparks, boardwalks) while practising English with peers from many different countries each summer. Parents and students who want answers to questions outside the camp brief can use the broader CEL FAQ covering courses, accreditation, and student support across all CEL programmes.";"午後や週末は単なる自由時間ではなく、南カリフォルニアの海岸や都市部を巡る小旅行プログラムが組み込まれています。予定されている訪問先には、ディズニーランド、ユニバーサルスタジオ、Los Angelesへの日帰り旅行、メジャーリーグ観戦、サンディエゴ動物園などが含まれます。さらにベルモントパーク、コロナド島、バルボアパーク、シーワールド、USSミッドウェイ博物館、シーポートビレッジ、オールドタウン、リトルイタリー、ファッションバレーも訪問。パシフィックビーチが近いため、ビーチや公園での時間も定期的に確保されています。テーマパークや球場、遊歩道など、アメリカの10代の日常を体験できる構成です。毎年夏に多くの国から集まる仲間たちと英語を練習しながら過ごします。サマーキャンプの概要にない質問については、CEL全体のFAQをご参照ください。全プログラム共通のコース情報、認定機関、学生サポートに関する回答をまとめています。";Text
;en;ja;"Daily life and academic progression";"日常生活と学業への効果";Text
;en;ja;"Maintaining energy levels is the primary challenge for new arrivals. The water demands significant physical stamina. Your first week will feel exhausting. Students typically need about 7 days to adapt to the rhythm of intensive mental focus followed by active exertion. We structure the english plus surfing schedule specifically to support this physical balance. Morning classes run efficiently to ensure you maximize your peak cognitive hours.";"エネルギーレベルを維持することが、新入生にとっての主な課題です。水中ではかなりの体力が要求されます。最初の1週間は疲れ果てるように感じるでしょう。学生は通常、集中的な精神的集中の後に活発な運動を行うというリズムに適応するまでに、約7日間を必要とします。当校では、この身体的なバランスをサポートするために、English Plus Surfingのスケジュールを特別に構築しています。午前中のクラスは効率的に運営され、認知能力のピーク時間を最大限に活用できるようになっています。";Text
;en;ja;"Absolutely. Many students opt for a hybrid approach to maximize their study time abroad. You might start your day with a General English group class to build fluency through peer interaction and collaborative projects. Then, you step into an individual session to target the specific errors you made earlier that morning. This combination is highly effective. It blends the social benefits of language immersion with the precision of targeted error correction. Students studying at the College of English Language often find this balance prevents them from hitting a plateau. When you combine group dynamics with private lessons, your overall progression through the CEFR levels becomes more consistent and predictable.";"もちろん可能です。多くの学生が、留学期間中の学習を最大限に活かすためにハイブリッドなアプローチを選択しています。例えば、一日の始まりに一般英語のグループレッスンを受け、クラスメイトとの交流や共同プロジェクトを通じて流暢さを養うことができます。その後、個別のセッションに移り、午前中の授業で間違えた箇所に絞って学習します。この組み合わせは非常に効果的です。言語に没入する環境の社会的なメリットと、的を絞った正確な誤り訂正が組み合わさっています。College of English Language (CEL) で学ぶ学生の多くは、このバランスによって学習の伸び悩みを防ぐことができると実感しています。グループのダイナミクスとプライベートレッスンを組み合わせることで、CEFRの各レベルを通じた全体的な上達がより安定し、計画通りの学習が進めやすくなります。";Text
;en;ja;"Meeting the language level requirements";"語学力要件の達成";Text
;en;ja;"Because this housing option features shared bathrooms and communal living spaces, house rules exist to maintain harmony. Every resident must clean up their own messes immediately. If you cook, you wash your pots and pans before leaving the kitchen. Minimum age restrictions ensure a certain level of maturity among residents. Everyone must be at least 17 years old to book this accommodation. Noise curfews typically apply late at night to ensure everyone gets enough sleep. When issues arise, direct communication solves most problems. Living closely with others teaches valuable interpersonal skills that extend far beyond grammar and vocabulary.";"この滞外方法ではバスルームや生活スペースを共有するため、調和を保つためのハウスルールが設けられています。居住者は各自で汚した場所をすぐに片付けなければなりません。料理をした場合は、キッチンを離れる前に鍋やフライパンを洗います。居住者の成熟度を一定に保つため、最低年齢制限が設定されています。この宿泊施設を予約するには、17歳以上である必要があります。全員が十分な睡眠をとれるよう、通常は深夜に騒音に関する制限が適用されます。問題が発生した場合は、直接話し合うことでほとんどの事態を解決できます。他人と密接に生活することで、文法や語彙の枠をはるかに超えた、価値ある対人スキルを身につけられます。";Text
;en;ja;"Everyday language skills";"日常的な言語スキル";Text
;en;ja;"Exam preparation";"試験対策";Text
;en;ja;"Accommodation and focus outside the classroom";"滞在先と教室外での集中";Text
;en;ja;"What to expect in the classroom";"クラスでの学習内容";Text
;en;ja;"How to Learn English in the USA";"アメリカで英語を学ぶには";Text
;en;ja;"The pathway combines intensive academic English at CEL's San Diego campus with admissions support for the partner-college stage of the journey, taught in classes that average 7 students and reach a maximum of 12. CEL is accredited by the Commission on English Language Program Accreditation (CEA) and certified by the Student and Exchange Visitor Information System (SEVIS), which means the school can issue the Form I-20 international students need to apply for an F-1 Student Visa. Admissions advisors help students assemble the documentation each partner institution requires, including transcripts, English-proficiency evidence, and statements of intent, so the move into a college program is supported rather than improvised.";"このパスウェイプログラムでは、CELのSan Diegoキャンパスにおける集中的なアカデミック英語学習と、その後の提携カレッジへの入学サポートを組み合わせて提供しています。授業は平均7名、最大12名の少人数クラスで行われます。CELはCommission on English Language Program Accreditation (CEA)の認定校であり、Student and Exchange Visitor Information System (SEVIS)にも登録されています。そのため、留学生のF-1ビザ申請に必要なI-20を発行することが可能です。入学担当アドバイザーが、成績証明書、英語力証明書、志望理由書など、各提携校が求める書類の準備をお手伝いします。カレッジ進学への準備を行き当たりばったりではなく、しっかりとしたサポート体制のもとで進めることができます。";Text
;en;ja;"CEL's certificate programs in the USA combine two semesters of academic study at our San Diego campus with up to 12 months of paid work in the United States through Optional Practical Training (OPT), giving international students both a formal credential and meaningful work experience inside the U.S. economy. The program is delivered in CEL's small-class environment, with an average of 7 students and a maximum of 12 per class, and connects participants with partner colleges across the country, including Florida State University, San Diego State University, and the University of California Los Angeles (UCLA).";"CELのアメリカでのサティフィケートプログラムは、サンディエゴキャンパスにおける2学期分の学業と、オプショナル・プラクティカル・トレーニング（OPT）を通じた最長12ヶ月の有給就労を統合しています。これにより、留学生は正式な修了証とアメリカ国内での価値ある就労経験を同時に手にすることができます。プログラムは平均7名、最大12名のCELならではの少人数制環境で提供されます。さらに、フロリダ州立大学やサンディエゴ州立大学、カリフォルニア大学ロサンゼルス校（UCLA）をはじめとする全米の提携校とのネットワークも活用できます。";Text
;en;ja;"OPT allows international students to apply their newly acquired skills inside U.S. companies for up to 12 months once they complete a certificate or degree program. For certificate-program graduates, this is the bridge between classroom study and a real American working environment, and it is the reason many students choose the certificate route rather than studying entirely abroad. The CEL program staff guide students through the OPT application process, including timing, documentation, and employer expectations, so the transition from study to paid work is structured rather than improvised.";"OPTを利用すると、サティフィケートや学位プログラムの修了後に最長12ヶ月間、アメリカの企業で新たに習得したスキルを実践することができます。サティフィケートプログラムの卒業生にとって、これは教室での学びと実際のアメリカの職場環境をつなぐ重要な架け橋です。単なる海外留学ではなく、あえてこのサティフィケートのルートを選ぶ学生が多い理由はここにあります。CELのプログラムスタッフは、申請時期や必要書類の準備、雇用主が求める要件など、OPT申請プロセス全体を手厚くサポートします。そのため、学習から有給での就労への移行は行き当たりばったりではなく、非常に計画的でスムーズなものになります。";Text
;en;ja;"Examiners look for very specific linguistic markers when grading writing tasks. A dedicated tutor can analyze your practice essays line by line. They highlight where you lose points for vocabulary repetition or weak paragraph transitions. Getting that rapid correction is vital for jumping from a 6.0 to a 7.0 in IELTS, or pushing past a 90 on the TOEFL iBT scale. Students who need to satisfy a Designated Learning Institution (DLI) requirement in Canada or an I-20 form stipulation for studying in the USA frequently rely on this focused approach. Test formats require distinct approaches. Using private lessons to dissect reading passages allows you to read at your own speed and practice active listening strategies without classroom distractions.";"試験官はライティング課題を採点する際、非常に具体的な言語的指標を確認します。専任の講師が、あなたの練習用エッセイを一行ずつ分析します。語彙の繰り返しや段落のつながりの弱さによる減点ポイントを的確に指摘します。このような迅速な添削を受けることは、IELTSで6.0から7.0へスコアを上げたり、TOEFL iBTで90点の壁を突破したりする上で極めて重要です。カナダのDesignated Learning Institution (DLI) の要件や、アメリカ留学のためのI-20フォームの規定を満たす必要がある学生は、この集中的なアプローチを頻繁に利用しています。テストの形式に応じて、それぞれ異なるアプローチが必要です。プライベートレッスンを活用してリーディングの文章を分析することで、ご自身のペースで読み進め、教室のノイズに気を取られることなくアクティブリスニングの戦略を練習することができます。";Text
;en;ja;"Managing your daily routine and budget";"日常生活と予算の管理";Text
;en;ja;"Why do 12 weeks represent the sweet spot?";"なぜ12週間が最適な期間なのでしょうか？";Text
;en;ja;"Managing the daily commute to class";"毎日の通学の管理";Text
;en;ja;"Self-catering is a major draw for this student house. You decide what to eat and when to eat it. This freedom allows you to maintain your preferred diet. It also introduces you to Canadian grocery stores. You learn the names of local produce and cuts of meat. You might ask a store clerk for help finding a specific ingredient. These small interactions build confidence. They prove that you can handle daily life in a new country. Cooking together is a popular activity. Housemates often share dishes from their home countries. You explain your recipe in English while your roommate explains theirs. This informal practice is just as important as formal lessons. It builds fluency organically. Managing these expenses also helps you understand the true cost of studying English in the city. Budgeting forces you to read labels and compare prices.";"自炊ができることは、この学生ハウスの大きな魅力です。何をいつ食べるかは自分次第です。この自由さにより、好みの食生活を維持できます。同時に、カナダのスーパーマーケットを知るきっかけにもなります。地元の農産物や肉の部位の名前を覚えるでしょう。特定の食材の場所を店員に尋ねることもあるかもしれません。こうした小さなやり取りが自信につながります。新しい国での日常生活を自分でこなせるという証明になります。一緒に料理を作るのも人気のアクティビティです。ハウスメイト同士で母国の料理を振る舞うこともよくあります。自分のレシピを英語で説明し、ルームメイトも同様に説明してくれます。このカジュアルな実践は、フォーマルな授業と同じくらい有益です。自然な形で流暢さを養います。食費を管理することで、この街での語学留学にかかる実際の生活費も把握できるようになります。予算を立てることで、ラベルを読み、価格を比較する習慣が身につきます。";Text
;en;ja;"Finding your new home in california";"カリフォルニアでの新しい住まい探し";Text
;en;ja;"Classroom learning meets local service";"教室での学習と地域サービスの融合";Text
;en;ja;"Each campus has a distinct character that shapes the daily experience. CEL San Diego sits in the Pacific Beach neighborhood three blocks from the ocean, giving students year-round Southern California weather and a regular schedule of community events. CEL Los Angeles operates from the Santa Monica beachfront business district, putting students within walking distance of the entertainment, technology, and creative industries that define the region. CEL Vancouver is downtown near Coal Harbour, a Designated Learning Institution (DLI) in one of the world's most livable cities and the only Canadian destination in our network. The USA and Canada options each come with distinct visa pathways, accent exposure, and post-graduation work permit possibilities; our admissions team helps each student match nationality, timeline, and goals to the right campus.";"各キャンパスには独自の特徴があり、日々の留学生活を形作ります。CEL San Diegoは海から3ブロック離れたパシフィックビーチ地区に位置。年間を通して南カリフォルニアの温暖な気候に恵まれ、地域イベントも定期的に開催されています。CEL Los Angelesはサンタモニカのビーチフロント・ビジネス地区にあり、この地域を象徴するエンターテインメントやテクノロジー、クリエイティブ産業の拠点まで徒歩圏内です。CEL Vancouverはダウンタウンのコールハーバー近くに位置するDLI認定校。世界で最も住みやすい都市のひとつであり、当校ネットワーク内で唯一のカナダのキャンパスです。アメリカとカナダでは、ビザの取得方法や触れる英語のアクセント、卒業後の就労許可に関する選択肢が異なります。当校の入学チームが、国籍やスケジュール、目標に最適なキャンパス選びをお手伝いいたします。";Text
;en;ja;"How do room assignments and shared spaces work?";"部屋の割り当てと共有スペースの仕組み";Text
;en;ja;"Is a student house budget option right for you?";"スチューデントハウスのバジェットオプションはあなたに適していますか？";Text
;en;ja;"Who benefits most from living with locals?";"現地の人々と生活するメリットが最も大きいのは誰ですか？";Text
;en;ja;"Many students use english plus volunteering to build a strong extracurricular profile. North American universities look for well-rounded applicants who actively participate in their communities. If your ultimate goal is entering a graduate program in the United States or Canada, documented local service demonstrates cultural adaptability. It shows admissions officers you can handle real-world challenges outside a sheltered academic environment. Students planning a longer academic journey often pair this course with English Academic Skills to ensure they have both the formal writing abilities and the casual conversational confidence needed for daily university life.";"多くの学生が、課外活動の実績を強化するために[english plus volunteering]を利用しています。北米の大学は、地域社会に積極的に参加する多才な志願者を求めています。最終的な目標がアメリカやカナダの大学院への進学である場合、記録に残る地域でのボランティア活動は、異文化への適応力を証明するものとなります。保護された学術環境の外で、現実世界の課題に対処できることを入学審査官に示すことができます。長期の就学を計画している学生は、このコースと[English Academic Skills]を組み合わせることがよくあります。これにより、大学の日常生活に必要な公式なライティング能力と、カジュアルな会話に対する自信の両方を確実に身につけることができます。";Text
;en;ja;"Most international students enter the USA on an F-1 student visa, which requires enrollment in an SEVP-certified program (CEL is certified) and proof of financial support for tuition and living costs. Students from Visa Waiver Program countries (most of Europe, plus Japan, Korea, Australia, and several others) studying for under 90 days can enter on an Electronic System for Travel Authorization (ESTA), which is sufficient for short courses and summer programs but not for full-length stays. For any course longer than 90 days, the F-1 visa is required. CEL admissions issues the I-20 form (the document a school must provide for F-1 applications), helps with US embassy interview preparation, and times the application to your course start date. The full F-1 process from CEL invitation to USA arrival typically takes 2 to 6 months depending on country and embassy availability.";"ほとんどの留学生はF-1ビザ(学生ビザ)でアメリカに入国します。これにはSEVP認定プログラム(CELは認定校です)への登録と、学費および生活費を賄える財力証明が必要です。ビザ免除プログラム対象国(ヨーロッパの大部分、日本、韓国、オーストラリアなど)の学生が90日未満の学習をする場合、Electronic System for Travel Authorization(ESTA)での入国が可能です。これは短期留学やサマープログラムには十分ですが、長期滞在には適していません。90日を超えるコースの場合は、F-1ビザが必要です。CELの入学事務局は、I-20フォーム(F-1ビザ申請のために学校が提供する書類)を発行し、アメリカ大使館での面接準備をサポートし、コース開始日に合わせて申請のタイミングを調整します。CELからの入学許可からアメリカ到着までのF-1ビザ取得プロセス全体は、国や大使館の予約状況により、通常2ヶ月から6ヶ月かかります。";Text
;en;ja;"The CEL shared apartment premium provides the ideal balance of proximity to campus and individual freedom. Living in a self-managed space allows you to maximize your free time. After finishing your morning lessons, the afternoon is entirely yours. Many students use this flexibility to participate in unique electives. For instance, you might combine your core studies with English plus Surfing and need a place to store your gear or relax after a physically demanding session in the Pacific Ocean. A private bathroom makes cleaning up after a beach day incredibly easy. The mixed-gender apartments mean the overall living space reflects a true international community. You will meet people from dozens of countries in the common areas. This diversity accelerates your speaking confidence. You must use English to communicate with your flatmates. It works.";"CEL共有アパートメント・プレミアムは、キャンパスへのアクセスの良さと個人の自由を理想的なバランスで提供します。自分のペースで生活できる空間により、自由な時間を最大限に活用できます。午前の授業が終われば、午後はすべて自分の時間です。多くの学生がこの柔軟性を活かし、ユニークな選択科目に挑戦しています。たとえば、メインの授業に英語プラス・サーフィンを組み合わせた場合、太平洋でのハードな練習の後にサーフボードを保管したり、リラックスしたりする場所が必要です。専用バスルームがあれば、ビーチから帰った後のシャワーも非常にスムーズです。男女共用のアパートメントは、居住空間全体が真の国際コミュニティであることを意味します。共有エリアでは何十ヶ国もの人々と出会うことになります。この環境が、英語を話す自信を急速に深めてくれます。フラットメイトとのコミュニケーションには英語を使わざるを得ません。これが確実な上達につながります。";Text
;en;ja;"Is the english academic skills course right for me?";"アカデミック英語スキルコースは自分に合っていますか？";Text
;en;ja;"Teen Language Adventure";"10代向けの語学アドベンチャー";Text
;en;ja;"Shared Student Housing";"学生向けシェアアパート";Text
;en;ja;"Who should consider other housing options?";"他の滞在先を検討すべき人とは？";Text
;en;ja;"How do private lessons support academic pathways?";"プライベートレッスンは大学進学プログラムをどうサポートしますか？";Text
;en;ja;"How to prepare for undergraduate programs in the USA";"アメリカの大学学部課程に向けた準備方法";Text
;en;ja;"Progression timelines and language levels";"上達のスケジュールと言語レベル";Text
;en;ja;"Comparing this course to other specialized options";"このコースと他の専門的な選択肢との比較";Text
;en;ja;"Living in a shared environment appeals most to independent learners. You manage your own meals. You coordinate your own schedule. The self-catering aspect gives you complete control over your grocery expenses and dietary preferences. Many residents take turns cooking dishes from their home countries, turning the kitchen into an informal cultural exchange. Students attending CEL find that living with peers from different backgrounds reinforces the lessons learned in the classroom. You have to use a common language to figure out who buys paper towels or when to take out the trash. It works.";"共同生活の環境は、自立した学習者に最も適しています。食事の管理は自分で行います。スケジュールの調整も各自で行います。自炊型であるため、食費や好みの食事を完全に自分でコントロールできます。多くの居住者が交代で母国の料理を作り、キッチンがカジュアルな文化交流の場に変わります。CELに通う学生たちは、異なる背景を持つ仲間と生活することで、教室で学んだ内容が定着すると実感しています。誰がペーパータオルを買うのか、いつゴミを出すのかを決めるためにも、共通の言語を使わなければなりません。これが語学の上達につながります。";Text
;en;ja;"Choosing the apartment economy apt living option";"apartment economy apt livingでの生活の選択";Text
;en;ja;"When booking your homestay, you can choose between single and double rooms based on your personal preferences and budget. Double rooms feature two separate beds. They can only be booked by two students traveling together. You cannot book a double room independently and expect to be paired with a stranger. Most students select a single room for privacy while studying. We offer choices between just breakfast or a combined breakfast and dinner package. Eating meals together often provides the best opportunity to build relationships with your hosts.";"ホームステイを予約する際、個人の好みや予算に応じてシングルルームとダブルルームから選ぶことができます。ダブルルームには2つの独立したベッドがあります。一緒に渡航する2名の学生のみが予約可能です。個人でダブルルームを予約し、見知らぬ人と同室になることはできません。ほとんどの学生は、学習中のプライバシーを確保するためにシングルルームを選択します。朝食のみ、または朝食と夕食がセットになったパッケージから選択可能です。一緒に食事をとることは、ホストとの関係を築く絶好の機会となります。";Text
;en;ja;"Who is the CEL shared apartment premium best for?";"CEL共有アパートメント・プレミアムはどんな学生に適していますか？";Text
